47.3910397;8.5218115;1;17
47.3913121;8.5206324;1;17
47.3913332;8.5205409;1;17
47.3914024;8.5203027;1;17
47.3915052;8.5199538;1;17
47.3915052;8.5199532;1;17
47.3915375;8.5198459;1;17
47.3915974;8.5196397;1;17
47.3917795;8.5190052;1;17
47.3920011;8.518236;1;17
47.3921431;8.5177994;1;17
47.3923052;8.5172242;1;17
47.3924067;8.5168758;1;17
47.3925209;8.5163909;1;17
47.3926767;8.5158474;1;17
47.3935789;8.5127009;1;17
47.3936282;8.5125237;1;17
47.3936903;8.512199;1;17
47.3937223;8.5118986;1;17
47.3938166;8.509439;1;17
47.3938558;8.5089051;1;17
47.3938633;8.508712;1;17
47.3938714;8.5083933;1;17
47.3938683;8.508102;1;17
47.3939456;8.5057271;1;17
47.3939748;8.5054716;1;17
47.3940246;8.505257;1;17
47.3941841;8.5045992;1;17
47.3942429;8.5043103;1;17
47.3942708;8.5040962;1;17
47.3943068;8.5037187;1;17
47.3943336;8.5034319;1;17
47.3945057;8.5016027;1;17
47.3945527;8.5012418;1;17
47.3946058;8.5008968;1;17
47.3946927;8.5005467;1;17
47.3948229;8.500158;1;17
47.3949414;8.4998788;1;17
47.3952709;8.4992985;1;17
47.3963498;8.4975428;1;17
47.3974535;8.4956023;1;17
47.3975659;8.4953332;1;17
47.3976109;8.4951629;1;17
47.3976313;8.4950351;1;17
47.397639;8.4948949;1;17
47.3976303;8.4947253;1;17
47.3976218;8.4946398;1;17
47.3976019;8.4945438;1;17
47.3975763;8.4944516;1;17
47.3975418;8.4943519;1;17
47.3974879;8.4942374;1;17
47.3974261;8.494137;1;17
47.3972632;8.4939639;1;17
47.3968956;8.4936604;1;17
47.3966315;8.4933763;1;17
47.3949904;8.4912866;1;17
47.394914;8.4911538;1;17
47.3948951;8.4910923;1;17
47.3948812;8.491035;1;17
47.3948722;8.4909611;1;17
47.3948727;8.4908813;1;17
47.3949029;8.4907245;1;17
47.3950946;8.4899735;1;17
47.3951753;8.4896598;1;17
47.395244;8.4893818;1;17
47.3953009;8.4891004;1;17
47.3954139;8.488615;1;17
47.3961884;8.4856525;1;17
47.3921327;8.4903375;2;4
47.3920254;8.4907388;2;4
47.3920163;8.4908744;2;4
47.3920454;8.4909832;2;4
47.3921665;8.4910857;2;4
47.3922156;8.4911504;2;4
47.3922526;8.4911915;2;4
47.3922844;8.4912981;2;4
47.3922849;8.4914042;2;4
47.3921595;8.4919415;2;4
47.3921037;8.4922642;2;4
47.39206;8.4927193;2;4
47.3920558;8.4931038;2;4
47.3920754;8.4937176;2;4
47.3920714;8.4944257;2;4
47.3920669;8.4947601;2;4
47.3920637;8.4951856;2;4
47.392045;8.4978039;2;4
47.3920442;8.4979601;2;4
47.3920425;8.4992249;2;4
47.3920373;8.5005178;2;4
47.3920042;8.5016525;2;4
47.3920071;8.5018872;2;4
47.3920292;8.5020167;2;4
47.3920472;8.5021075;2;4
47.392156;8.5024938;2;4
47.3922622;8.5028704;2;4
47.3922862;8.5029736;2;4
47.3923187;8.5031213;2;4
47.3923239;8.5032882;2;4
47.3923116;8.5034207;2;4
47.3922782;8.5035514;2;4
47.3916609;8.5056264;2;4
47.390793;8.508527;2;4
47.390791;8.5085336;2;4
47.3907264;8.5087474;2;4
47.3902628;8.5102806;2;4
47.3901493;8.510647;2;4
47.3900171;8.5111071;2;4
47.38989;8.5115272;2;4
47.3898246;8.5117775;2;4
47.3897119;8.5122451;2;4
47.389654;8.5125442;2;4
47.3895381;8.5131978;2;4
47.3893477;8.5142611;2;4
47.3893335;8.5143405;2;4
47.3892795;8.5145713;2;4
47.3892105;8.514795;2;4
47.3890193;8.5153807;2;4
47.3889291;8.5156633;2;4
47.3888628;8.5158489;2;4
47.3887571;8.5161077;2;4
47.3885447;8.5165876;2;4
47.3879949;8.5177049;2;4
47.387427;8.518859;2;4
47.3874017;8.5189271;2;4
47.3873938;8.5189514;2;4
47.3873821;8.5190123;2;4
47.390861;8.4790254;3;2
47.3908397;8.4790155;3;2
47.3908186;8.4790109;3;2
47.3907923;8.4790113;3;2
47.3907698;8.479015;3;2
47.3907482;8.4790209;3;2
47.3907252;8.479032;3;2
47.3907005;8.4790586;3;2
47.3906786;8.479088;3;2
47.3906487;8.4791464;3;2
47.3906253;8.4791961;3;2
47.3906136;8.4792242;3;2
47.3905244;8.4794016;3;2
47.3904474;8.4795583;3;2
47.3904299;8.4795938;3;2
47.3903488;8.4797583;3;2
47.3901811;8.4801479;3;2
47.3895613;8.4818213;3;2
47.3894504;8.4821024;3;2
47.3892796;8.4824624;3;2
47.3891985;8.4826155;3;2
47.3884104;8.4839971;3;2
47.3882862;8.4842699;3;2
47.3881769;8.4845534;3;2
47.3880661;8.4849368;3;2
47.3879938;8.4852711;3;2
47.3878583;8.4860577;3;2
47.3877783;8.4864162;3;2
47.3877382;8.486564;3;2
47.3875479;8.4871324;3;2
47.3874447;8.4874348;3;2
47.3873596;8.4877455;3;2
47.3872944;8.4880775;3;2
47.3870594;8.4896326;3;2
47.3869624;8.4901017;3;2
47.386886;8.4903488;3;2
47.3867582;8.4906853;3;2
47.3863051;8.4918516;3;2
47.3859808;8.4925845;3;2
47.3857125;8.4932022;3;2
47.3855945;8.4935288;3;2
47.3850567;8.4951597;3;2
47.3849626;8.4954351;3;2
47.3845836;8.4965436;3;2
47.3844035;8.4970142;3;2
47.3842249;8.4974068;3;2
47.3840917;8.4976811;3;2
47.3837535;8.4983594;3;2
47.3829866;8.4999513;3;2
47.381352;8.5033784;3;2
47.3812143;8.5036789;3;2
47.3809477;8.5042786;3;2
47.3978476;8.4821134;4;17
47.3977248;8.4820469;4;17
47.3976596;8.4820285;4;17
47.397594;8.4820488;4;17
47.397544;8.4820898;4;17
47.3975063;8.4821535;4;17
47.3974674;8.482273;4;17
47.3973621;8.4825971;4;17
47.3972285;8.4829197;4;17
47.3967071;8.4840997;4;17
47.3964634;8.4847114;4;17
47.3962953;8.4852029;4;17
47.3962342;8.4853937;4;17
47.3961666;8.4856306;4;17
47.3953885;8.4886015;4;17
47.3952788;8.489089;4;17
47.3952184;8.4893692;4;17
47.3951521;8.4896484;4;17
47.3950709;8.4899609;4;17
47.3948773;8.4907119;4;17
47.3948458;8.4908756;4;17
47.3948452;8.4909645;4;17
47.3948552;8.4910462;4;17
47.3948907;8.4911747;4;17
47.3949712;8.4913147;4;17
47.3966147;8.4934075;4;17
47.3968809;8.4936896;4;17
47.3972487;8.4939975;4;17
47.3974081;8.4941669;4;17
47.3974668;8.4942623;4;17
47.3975186;8.4943724;4;17
47.3975518;8.4944682;4;17
47.3975765;8.4945572;4;17
47.3975954;8.4946486;4;17
47.3976035;8.4947297;4;17
47.397612;8.4948948;4;17
47.3976046;8.4950286;4;17
47.3975845;8.4951542;4;17
47.3975417;8.4953154;4;17
47.3974316;8.4955789;4;17
47.3963326;8.4975183;4;17
47.3952519;8.499274;4;17
47.3949195;8.4998554;4;17
47.3947993;8.5001386;4;17
47.3946679;8.500531;4;17
47.3945799;8.5008855;4;17
47.3945263;8.5012336;4;17
47.3944791;8.5015962;4;17
47.3943069;8.5034265;4;17
47.3942668;8.503872;4;17
47.3942442;8.5040894;4;17
47.3942167;8.5043008;4;17
47.3941585;8.5045868;4;17
47.3939992;8.5052438;4;17
47.3939486;8.5054618;4;17
47.3939188;8.5057228;4;17
47.3939159;8.5058339;4;17
47.3938413;8.5081015;4;17
47.3938457;8.5083912;4;17
47.3938364;8.5087101;4;17
47.3938303;8.5089019;4;17
47.3937897;8.5094357;4;17
47.3936943;8.5118927;4;17
47.3936641;8.5121899;4;17
47.3936023;8.5125116;4;17
47.3935534;8.5126878;4;17
47.3926519;8.5158318;4;17
47.3924957;8.5163766;4;17
47.3923816;8.5168614;4;17
47.3922804;8.5172087;4;17
47.3921185;8.5177831;4;17
47.3919765;8.5182196;4;17
47.3917563;8.5189881;4;17
47.3915945;8.5195529;4;17
47.391343;8.5204217;4;17
47.4056708;8.481315;5;13
47.4056836;8.4812565;5;13
47.4056826;8.4811842;5;13
47.4056684;8.4811019;5;13
47.4056412;8.4810399;5;13
47.405598;8.4809803;5;13
47.4055288;8.4809349;5;13
47.4054973;8.4809261;5;13
47.405468;8.4809266;5;13
47.4054259;8.4809406;5;13
47.405387;8.4809728;5;13
47.4053447;8.4810295;5;13
47.4053179;8.4810998;5;13
47.4053041;8.4811907;5;13
47.4052907;8.4814069;5;13
47.4052684;8.4815242;5;13
47.4052443;8.4815905;5;13
47.4052133;8.4816575;5;13
47.4051898;8.4817152;5;13
47.4051621;8.4817786;5;13
47.4051437;8.4818289;5;13
47.4051279;8.4818727;5;13
47.4051046;8.4819758;5;13
47.4050851;8.4820854;5;13
47.4049395;8.4830386;5;13
47.4049168;8.4831849;5;13
47.4048713;8.4833672;5;13
47.4048205;8.4835511;5;13
47.404769;8.4837015;5;13
47.4046911;8.4838966;5;13
47.4040249;8.4854047;5;13
47.4039356;8.485627;5;13
47.403882;8.4857765;5;13
47.4038257;8.4859572;5;13
47.4037429;8.4862739;5;13
47.4036658;8.4866214;5;13
47.4035887;8.4869688;5;13
47.4035427;8.4871911;5;13
47.403501;8.4874453;5;13
47.4034523;8.4878052;5;13
47.4032574;8.4893493;5;13
47.4032336;8.489518;5;13
47.4032039;8.4896931;5;13
47.4031779;8.4898291;5;13
47.4031313;8.4900482;5;13
47.4030159;8.4905277;5;13
47.4028778;8.4911038;5;13
47.402624;8.4922995;5;13
47.4026189;8.4923234;5;13
47.4025779;8.4925453;5;13
47.4025432;8.4927764;5;13
47.4025217;8.4929103;5;13
47.4024247;8.4934566;5;13
47.4021725;8.4948972;5;13
47.4021454;8.495174;5;13
47.4021421;8.4953325;5;13
47.402152;8.4957393;5;13
47.4021526;8.4958968;5;13
47.4021513;8.4960904;5;13
47.4021579;8.4966274;5;13
47.4021679;8.4968201;5;13
47.4021718;8.4969795;5;13
47.4021652;8.4970988;5;13
47.4021553;8.4972132;5;13
47.4021381;8.4973022;5;13
47.4020984;8.4974427;5;13
47.4020372;8.4976408;5;13
47.4020163;8.4977058;5;13
47.4020054;8.4977501;5;13
47.4019886;8.4978587;5;13
47.4019918;8.497962;5;13
47.4020031;8.4981209;5;13
47.4020317;8.4983724;5;13
47.4020549;8.4986044;5;13
47.4020653;8.4987653;5;13
47.402068;8.4989162;5;13
47.4020599;8.4990489;5;13
47.4020444;8.4991468;5;13
47.4020246;8.4992498;5;13
47.4020128;8.4992993;5;13
47.4019912;8.4994062;5;13
47.4018357;8.4999565;5;13
47.4017967;8.5000576;5;13
47.4017116;8.5002739;5;13
47.401436;8.5009482;5;13
47.4013316;8.5011857;5;13
47.4011898;8.5014891;5;13
47.4010412;8.5018252;5;13
47.4007792;8.5024555;5;13
47.3999952;8.5042354;5;13
47.399849;8.5045158;5;13
47.3996709;8.5049156;5;13
47.3995782;8.5050694;5;13
47.3994579;8.50519;5;13
47.3993396;8.5052396;5;13
47.3991538;8.5052746;5;13
47.3989619;8.5053487;5;13
47.3988684;8.5054072;5;13
47.398776;8.5054848;5;13
47.3986457;8.50564;5;13
47.3985134;8.5058595;5;13
47.3980835;8.5066833;5;13
47.3976655;8.5074601;5;13
47.3972696;8.508236;5;13
47.3971342;8.5085399;5;13
47.3970783;8.5086996;5;13
47.3969976;8.5089516;5;13
47.3967835;8.5096475;5;13
47.3966979;8.5099779;5;13
47.3966276;8.5103167;5;13
47.3965523;8.5108196;5;13
47.3964947;8.5112316;5;13
47.3964593;8.511585;5;13
47.3964263;8.511993;5;13
47.3963517;8.5129462;5;13
47.3962787;8.5139893;5;13
47.3962323;8.514368;5;13
47.3961858;8.5146562;5;13
47.3961333;8.5149574;5;13
47.3960787;8.5151913;5;13
47.3960156;8.5154206;5;13
47.3957882;8.5161919;5;13
47.3957337;8.516387;5;13
47.3957027;8.516498;5;13
47.39564;8.5167861;5;13
47.3956082;8.5169843;5;13
47.3955811;8.5172061;5;13
47.3955633;8.5174399;5;13
47.3955549;8.5179312;5;13
47.3955403;8.5181239;5;13
47.3954863;8.5184444;5;13
47.3954399;8.5186497;5;13
47.3953875;8.5188471;5;13
47.3953154;8.5190564;5;13
47.3952331;8.5192502;5;13
47.3950635;8.5195746;5;13
47.3948673;8.5199014;5;13
47.3938334;8.5215295;5;13
47.3927954;8.522977;5;13
47.3927297;8.5230775;5;13
47.3926815;8.523177;5;13
47.3925718;8.5235391;5;13
47.3925039;8.52374;5;13
47.3924423;8.5238558;5;13
47.3924031;8.5238931;5;13
47.3923585;8.5239202;5;13
47.3923169;8.5239333;5;13
47.3922869;8.523924;5;13
47.3780356;8.5108622;6;3
47.378089;8.5107295;6;3
47.3781323;8.5106046;6;3
47.3781825;8.5103917;6;3
47.3782181;8.5102277;6;3
47.3782375;8.5101296;6;3
47.3782463;8.5100148;6;3
47.3782471;8.5099591;6;3
47.3782379;8.5098589;6;3
47.3782314;8.5098108;6;3
47.3777814;8.5076059;6;3
47.3776795;8.5070784;6;3
47.3776514;8.5068846;6;3
47.3776326;8.5066788;6;3
47.3773902;8.5005625;6;3
47.3773925;8.499791;6;3
47.3773972;8.4995575;6;3
47.3774007;8.4995015;6;3
47.3774071;8.4993757;6;3
47.3774169;8.4992769;6;3
47.3774452;8.4991095;6;3
47.3774792;8.4989608;6;3
47.3775267;8.4988193;6;3
47.3775415;8.4987834;6;3
47.3780443;8.4975121;6;3
47.3782013;8.4971667;6;3
47.3783694;8.4968678;6;3
47.3785568;8.4965772;6;3
47.379167;8.4957141;6;3
47.3792432;8.4955999;6;3
47.3792877;8.4954546;6;3
47.3793005;8.4953422;6;3
47.3792818;8.4951761;6;3
47.3792408;8.4950585;6;3
47.3791998;8.4949876;6;3
47.3789255;8.4946412;6;3
47.3787814;8.4944483;6;3
47.3786489;8.4942372;6;3
47.3785548;8.4940612;6;3
47.376087;8.48895;6;3
47.3759699;8.4887008;6;3
47.3759002;8.488533;6;3
47.3758395;8.4883549;6;3
47.3757726;8.4881048;6;3
47.3757238;8.487867;6;3
47.375698;8.4877054;6;3
47.3754604;8.4860658;6;3
47.3754123;8.4857678;6;3
47.375385;8.4856135;6;3
47.3753624;8.4855405;6;3
47.3753341;8.4854766;6;3
47.3752637;8.4853726;6;3
47.375088;8.4851832;6;3
47.3749284;8.4850483;6;3
47.3748249;8.4849784;6;3
47.3747902;8.4849614;6;3
47.3747373;8.4849547;6;3
47.3746969;8.4849658;6;3
47.3746621;8.484984;6;3
47.3745504;8.4850615;6;3
47.3744766;8.4850896;6;3
47.3744194;8.4850932;6;3
47.3743627;8.4850908;6;3
47.3743627;8.4850908;7;3
47.3743176;8.4850729;7;3
47.3742667;8.4850454;7;3
47.3742353;8.4850164;7;3
47.3742036;8.48497;7;3
47.3741817;8.4849112;7;3
47.3741721;8.4848364;7;3
47.3741814;8.4847594;7;3
47.3742035;8.4846965;7;3
47.3742256;8.484655;7;3
47.3742587;8.484601;7;3
47.3743052;8.4845613;7;3
47.3743588;8.4845479;7;3
47.3744012;8.4845562;7;3
47.3744434;8.4845811;7;3
47.3744933;8.4846275;7;3
47.3745419;8.4846697;7;3
47.3752107;8.4853587;7;3
47.375265;8.4854227;7;3
47.3753152;8.4855079;7;3
47.3753512;8.4855938;7;3
47.3753709;8.4856732;7;3
47.3753902;8.4857751;7;3
47.3756735;8.4877117;7;3
47.3757007;8.4878743;7;3
47.3757488;8.4881111;7;3
47.3758178;8.4883649;7;3
47.3758806;8.4885476;7;3
47.375952;8.4887211;7;3
47.376067;8.488965;7;3
47.3784372;8.4938711;7;3
47.3785364;8.4940767;7;3
47.378632;8.4942547;7;3
47.378768;8.4944731;7;3
47.3789079;8.4946621;7;3
47.3791732;8.4950089;7;3
47.3792336;8.4951349;7;3
47.3792577;8.4952413;7;3
47.3792651;8.4953465;7;3
47.3792552;8.4954443;7;3
47.3792171;8.4955691;7;3
47.3791492;8.4956853;7;3
47.3785437;8.4965426;7;3
47.3783491;8.496835;7;3
47.3781801;8.4971432;7;3
47.3780408;8.4974414;7;3
47.3777633;8.4981477;7;3
47.3775449;8.4986598;7;3
47.3775049;8.4987566;7;3
47.3774521;8.4989265;7;3
47.377414;8.4990855;7;3
47.3773867;8.4992433;7;3
47.3773719;8.4993768;7;3
47.3773718;8.499379;7;3
47.377363;8.4995007;7;3
47.3773643;8.4997765;7;3
47.3773602;8.5005349;7;3
47.3776037;8.5066687;7;3
47.3776194;8.5068925;7;3
47.3776534;8.5071225;7;3
47.3777553;8.5076248;7;3
47.3781994;8.5098168;7;3
47.3782093;8.5098773;7;3
47.378217;8.5099824;7;3
47.378217;8.510017;7;3
47.3782086;8.5101134;7;3
47.3781924;8.5102092;7;3
47.3781583;8.5103825;7;3
47.3781088;8.5105851;7;3
47.3780671;8.51071;7;3
47.3780151;8.5108386;7;3
47.392326;8.5240165;8;13
47.3923959;8.5239763;8;13
47.3924602;8.5239059;8;13
47.3925316;8.5237628;8;13
47.3925926;8.5235546;8;13
47.3927051;8.5231949;8;13
47.39275;8.5231026;8;13
47.392791;8.5230326;8;13
47.3938667;8.5215305;8;13
47.3950404;8.5196867;8;13
47.3951686;8.5194974;8;13
47.3952824;8.5192863;8;13
47.395362;8.5191054;8;13
47.3954363;8.5188859;8;13
47.3954799;8.5187163;8;13
47.3955236;8.5185194;8;13
47.3955619;8.5182491;8;13
47.3955818;8.5179335;8;13
47.3955902;8.5174426;8;13
47.3956078;8.5172119;8;13
47.3956346;8.5169925;8;13
47.395666;8.5167968;8;13
47.395728;8.5165117;8;13
47.395813;8.5162075;8;13
47.3960404;8.515436;8;13
47.396104;8.5152053;8;13
47.3961591;8.5149689;8;13
47.3962119;8.5146658;8;13
47.3962586;8.5143762;8;13
47.3963053;8.513995;8;13
47.3963556;8.5133323;8;13
47.3963716;8.5131158;8;13
47.3964012;8.5126902;8;13
47.396407;8.5126209;8;13
47.3964531;8.5119975;8;13
47.396486;8.5115903;8;13
47.3965213;8.5112385;8;13
47.3965787;8.5108279;8;13
47.3966537;8.5103268;8;13
47.3967234;8.5099909;8;13
47.3968084;8.5096629;8;13
47.397022;8.5089684;8;13
47.3971024;8.5087173;8;13
47.3971575;8.5085601;8;13
47.3972915;8.5082592;8;13
47.3976643;8.5075521;8;13
47.3985342;8.505885;8;13
47.3986643;8.5056689;8;13
47.3987907;8.5055185;8;13
47.3989714;8.5053862;8;13
47.3991589;8.5053138;8;13
47.399345;8.5052787;8;13
47.399469;8.5052267;8;13
47.3995992;8.5051045;8;13
47.3996926;8.5049394;8;13
47.3998727;8.5045415;8;13
47.4000172;8.5042585;8;13
47.4008019;8.502477;8;13
47.4010676;8.5018526;8;13
47.4012123;8.501511;8;13
47.4013539;8.5012079;8;13
47.4014588;8.5009692;8;13
47.4017322;8.5002917;8;13
47.4018357;8.5000284;8;13
47.4018549;8.4999691;8;13
47.4019138;8.4997874;8;13
47.4020885;8.49917;8;13
47.4021024;8.4990754;8;13
47.4021113;8.4989748;8;13
47.4021161;8.4988765;8;13
47.4021152;8.4988223;8;13
47.4021062;8.4986111;8;13
47.4020776;8.4983154;8;13
47.4020458;8.4979385;8;13
47.4020509;8.4978568;8;13
47.4020621;8.4977575;8;13
47.4020794;8.4976676;8;13
47.4021453;8.4974003;8;13
47.4021638;8.4973139;8;13
47.4021818;8.4972213;8;13
47.4021948;8.4971029;8;13
47.4021988;8.4969804;8;13
47.4021966;8.4968185;8;13
47.4021878;8.4963395;8;13
47.402169;8.4953324;8;13
47.4021723;8.4951775;8;13
47.4021888;8.4949709;8;13
47.4022153;8.4947841;8;13
47.4024508;8.4934666;8;13
47.4025185;8.493085;8;13
47.4025478;8.49292;8;13
47.4026117;8.4925592;8;13
47.4026351;8.4924426;8;13
47.4026613;8.4923126;8;13
47.402676;8.4922394;8;13
47.4027911;8.491677;8;13
47.4029341;8.491;8;13
47.4030389;8.4905407;8;13
47.4031533;8.4900651;8;13
47.4032128;8.4897757;8;13
47.4032794;8.4893591;8;13
47.4034753;8.4878126;8;13
47.4035247;8.4874555;8;13
47.4035669;8.4871972;8;13
47.4037364;8.486413;8;13
47.4037642;8.4863003;8;13
47.4038257;8.4860508;8;13
47.3874146;8.5190787;9;4
47.3874169;8.5190241;9;4
47.3874295;8.5189518;9;4
47.3874535;8.5188781;9;4
47.3879983;8.5177684;9;4
47.3885669;8.5166103;9;4
47.38878;8.5161289;9;4
47.3888862;8.5158685;9;4
47.3889532;8.5156811;9;4
47.3890436;8.5153978;9;4
47.3892349;8.5148119;9;4
47.3893045;8.5145861;9;4
47.3893593;8.5143521;9;4
47.3893707;8.5142884;9;4
47.3895642;8.5132079;9;4
47.38968;8.5125547;9;4
47.3897376;8.5122573;9;4
47.3898497;8.5117923;9;4
47.3899231;8.5115501;9;4
47.3900615;8.5111563;9;4
47.3902017;8.5107023;9;4
47.3903129;8.5103185;9;4
47.390754;8.5087644;9;4
47.3908169;8.5085425;9;4
47.3916855;8.5056425;9;4
47.3923031;8.5035664;9;4
47.3923379;8.5034306;9;4
47.3923509;8.50329;9;4
47.3923456;8.5031195;9;4
47.3923118;8.5029612;9;4
47.3922874;8.5028563;9;4
47.3921809;8.5024785;9;4
47.3920726;8.5020942;9;4
47.3920552;8.5020063;9;4
47.392034;8.5018819;9;4
47.3920312;8.5016529;9;4
47.3920642;8.5005188;9;4
47.3920695;8.4992251;9;4
47.3920711;8.4979603;9;4
47.3920719;8.4978042;9;4
47.3920906;8.495186;9;4
47.3920938;8.4947607;9;4
47.3920983;8.4944263;9;4
47.3921024;8.4937169;9;4
47.3920827;8.4931032;9;4
47.3920869;8.4927224;9;4
47.3921302;8.4922719;9;4
47.3921853;8.491953;9;4
47.3922447;8.4916968;9;4
47.3923872;8.4911605;9;4
47.3925488;8.4905691;9;4
47.3926716;8.4901196;9;4
47.3926783;8.4900335;9;4
47.3926487;8.4899225;9;4
47.3925989;8.4898492;9;4
47.3924402;8.4897582;9;4
47.3923787;8.4897514;9;4
47.3923329;8.4897747;9;4
47.3922851;8.489831;9;4
47.3922506;8.4899151;9;4
47.3921327;8.4903375;9;4
47.3906877;8.4790151;10;2
47.3907106;8.4789916;10;2
47.3907365;8.4789757;10;2
47.3907672;8.4789677;10;2
47.3907955;8.4789651;10;2
47.3908266;8.4789681;10;2
47.3908576;8.4789779;10;2
47.3908788;8.4789922;10;2
47.3908966;8.4790092;10;2
47.3909002;8.4790121;10;2
47.3909194;8.4790382;10;2
47.3909349;8.4790668;10;2
47.3909474;8.479095;10;2
47.3909562;8.479123;10;2
47.3909666;8.4791604;10;2
47.3909738;8.4791979;10;2
47.3909753;8.4792295;10;2
47.3909753;8.4792611;10;2
47.3909702;8.4792996;10;2
47.3909608;8.4793371;10;2
47.3878095;8.4864765;11;2
47.3878581;8.4862868;11;2
47.3879619;8.4857263;11;2
47.3878922;8.485708;12;2
47.3878341;8.4860553;12;2
47.3877565;8.486409;12;2
47.3870364;8.4896339;13;2
47.3869399;8.4900931;13;2
47.3868717;8.4903242;13;2
47.386937;8.4903556;14;2
47.3870107;8.4901265;14;2
47.3871041;8.4896521;14;2
47.397594;8.4820488;15;17
47.3976557;8.4819589;15;17
47.3977216;8.4818859;15;17
47.3961884;8.4856525;16;17
47.3962585;8.4854108;16;17
47.3963195;8.4852204;16;17
47.3964871;8.4847305;16;17
47.39673;8.4841207;16;17
47.3972513;8.482941;16;17
47.3973857;8.4826164;16;17
47.397495;8.4822908;16;17
47.3975367;8.4821704;16;17
47.397594;8.4820488;16;17
47.3977216;8.4818859;17;17
47.3978874;8.4817279;17;17
47.397921;8.4817073;17;17
47.3979673;8.4816882;17;17
47.3980197;8.4816843;17;17
47.3980898;8.4817265;17;17
47.3981293;8.4817881;17;17
47.3981537;8.4818663;17;17
47.3981592;8.4819397;17;17
47.3981517;8.4819962;17;17
47.3981334;8.4820597;17;17
47.398121;8.4820939;17;17
47.3981083;8.4821165;17;17
47.3980839;8.4821454;17;17
47.3980534;8.4821674;17;17
47.3979762;8.4821871;17;17
47.3978476;8.4821134;17;17
47.403707;8.4866686;18;13
47.4038516;8.48604;18;13
47.403794;8.4860028;19;13
47.4036431;8.486633;19;13
47.4038257;8.4860508;20;13
47.4038777;8.4858717;20;13
47.4039616;8.4856382;20;13
47.4045342;8.4843124;20;13
47.4046981;8.4839405;20;13
47.4047896;8.4837206;20;13
47.4048486;8.4835415;20;13
47.404893;8.4833912;20;13
47.4049379;8.4831929;20;13
47.4049866;8.4829066;20;13
47.4051116;8.4820966;20;13
47.40513;8.481991;20;13
47.4028559;8.4911028;21;13
47.402613;8.492255;21;13
47.40513;8.481991;22;13
47.4051704;8.4818712;22;13
47.4052221;8.4817934;22;13
47.4055791;8.4814702;22;13
47.4056163;8.48143;22;13
47.4056538;8.4813599;22;13
47.4056708;8.481315;22;13
47.3646625;8.5315322;23;7
47.3644666;8.5314376;23;7
47.3643931;8.5313962;23;7
47.3643414;8.5313723;23;7
47.3642802;8.5313536;23;7
47.364214;8.5313365;23;7
47.3641604;8.5313306;23;7
47.3640979;8.5313298;23;7
47.3640332;8.5313361;23;7
47.3639713;8.5313437;23;7
47.3639279;8.5313477;23;7
47.3638166;8.5313429;23;7
47.3636279;8.531305;23;7
47.3634182;8.5312682;23;7
47.3631898;8.5312513;23;7
47.3630212;8.5312622;23;7
47.3613749;8.5314628;23;7
47.361212;8.5314712;23;7
47.3610303;8.5314749;23;7
47.3608878;8.5314954;23;7
47.3606938;8.5315365;23;7
47.3604499;8.5316235;23;7
47.3601298;8.5317963;23;7
47.3599439;8.5318773;23;7
47.3597376;8.5319547;23;7
47.3594732;8.5320429;23;7
47.3591203;8.5320949;23;7
47.3587323;8.5320646;23;7
47.3585726;8.5320586;23;7
47.358386;8.5320719;23;7
47.358255;8.5320924;23;7
47.3575804;8.5322157;23;7
